mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27.76656289100647,0.785736967428933,0.4244731903076172,0.045507643263334445,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.947,0.94375,0.9404166666666667,0.9408333333333333,0.9499166666666666,0.9443833333333332,0.003638757419168728,72
67.19195213317872,24.592133774489664,1.145291805267334,0.3523869511244301,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9475,0.9453333333333334,0.9409166666666666,0.94025,0.9506666666666667,0.9449333333333334,0.003941728329327407,64
127.97126665115357,42.82614587150623,1.6938159465789795,0.49522901808581227,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9473333333333334,0.9446666666666667,0.94075,0.9415,0.9506666666666667,0.9449833333333333,0.0036872151490732956,61
27.423856449127197,0.25606077617203915,0.4352632999420166,0.03636308998536486,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9449166666666666,0.9428333333333333,0.9403333333333334,0.94,0.95125,0.9438666666666666,0.004101693417222825,76
55.07593770027161,1.1521187920474898,0.7847910404205323,0.041220366572677254,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9465833333333333,0.94425,0.9413333333333334,0.9418333333333333,0.9520833333333333,0.9452166666666667,0.003911024304592208,58
82.60092315673828,1.051850068884513,1.2592360973358154,0.04412336211161683,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9464166666666667,0.94475,0.9418333333333333,0.94275,0.9525,0.94565,0.0037761679576582092,55
27.528069019317627,0.45594520422399415,0.430786657333374,0.04585890807498853,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9454166666666667,0.9433333333333334,0.94025,0.9399166666666666,0.9496666666666667,0.9437166666666666,0.003602699605080121,77
54.88737149238587,1.1156963576135732,0.8166673183441162,0.03828799513179011,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9468333333333333,0.9446666666666667,0.941,0.9411666666666667,0.9511666666666667,0.9449666666666667,0.003799707591088807,62
81.6805067062378,1.700684078800449,1.267236328125,0.08845853277127205,10,1,10,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.9475,0.9444166666666667,0.9413333333333334,0.9406666666666667,0.9514166666666667,0.9450666666666667,0.003999097120323265,59
27.544997358322142,0.5718210872269147,0.4554919242858887,0.04981418590205133,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9453333333333334,0.9428333333333333,0.9389166666666666,0.9396666666666667,0.9509166666666666,0.9435333333333332,0.00434760470450876,79
55.651455068588255,0.6761155262363007,0.8431358814239502,0.04414086595737229,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9463333333333334,0.94425,0.94025,0.9424166666666667,0.9515833333333333,0.9449666666666667,0.0038706875645319353,62
82.69242572784424,1.3177463623345111,1.1939568042755127,0.08144603130420978,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9478333333333333,0.9436666666666667,0.9415,0.9418333333333333,0.9515,0.9452666666666667,0.0038464991298004484,57
27.07551851272583,0.511823020954967,0.4317415714263916,0.04327117310181419,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.94575,0.94125,0.9411666666666667,0.9393333333333334,0.9493333333333334,0.9433666666666667,0.0036570327984431373,81
55.28688192367554,0.6377635945011392,0.8629424095153808,0.04767827165767362,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9474166666666667,0.9430833333333334,0.9418333333333333,0.9415833333333333,0.95075,0.9449333333333334,0.0035848446425348897,64
82.56172652244568,0.7978307257250863,1.2048447608947754,0.06782990147634324,10,2,5,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9475833333333333,0.94475,0.9416666666666667,0.9416666666666667,0.9509166666666666,0.9453166666666665,0.0035626924899263687,56
27.219184589385986,0.4212932120362742,0.43230462074279785,0.028047842130876636,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9461666666666667,0.94325,0.9395833333333333,0.93925,0.9491666666666667,0.9434833333333333,0.003812770937549532,80
55.616633892059326,0.8965217651675073,0.8635939598083496,0.05455041845422206,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9465833333333333,0.9446666666666667,0.9418333333333333,0.9404166666666667,0.9510833333333333,0.9449166666666666,0.0037583240945932126,66
